country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Spain,2015,600199,"Pile knit, crochet fabric, natural yarn not cotton ne",Export,1176798,135396.0,Weight in kilograms,135396.0,60_knitted_or_crocheted_fabric
Spain,2015,600210,"Knit or crochet fabric, width <30 cm, >5% elastomer",Export,2584382,488809.0,Weight in kilograms,488809.0,60_knitted_or_crocheted_fabric
Spain,2015,600220,"Knit, crochet textile fabric, of a width < 30 cm, nes",Export,3405555,292858.0,Weight in kilograms,292858.0,60_knitted_or_crocheted_fabric
Spain,2015,600230,"Knit or crochet fabric, width > 30 cm, >5% elastomer",Export,82142882,5905186.0,Weight in kilograms,5905186.0,60_knitted_or_crocheted_fabric
Spain,2015,600242,"Warp knit fabric of cotton, nes",Export,536700,31762.0,Weight in kilograms,31762.0,60_knitted_or_crocheted_fabric
Spain,2015,600243,"Warp knit fabric of manmade fibres, nes",Export,56711087,7405339.0,Weight in kilograms,7405339.0,60_knitted_or_crocheted_fabric
Spain,2015,600249,"Warp knit fabric of other materials, nes",Export,103091,4894.0,Weight in kilograms,4894.0,60_knitted_or_crocheted_fabric
Spain,2015,600291,"Knit, crochet fabric of wool or fine animal hair, nes",Export,3236243,199012.0,Weight in kilograms,199012.0,60_knitted_or_crocheted_fabric
Spain,2015,600292,"Knit or crochet fabric of cotton, nes",Export,28314715,3366530.0,Weight in kilograms,3366530.0,60_knitted_or_crocheted_fabric
Spain,2015,600293,"Knit or crochet fabric of manmade fibres, nes",Export,96284528,11452275.0,Weight in kilograms,11452275.0,60_knitted_or_crocheted_fabric
Spain,2015,600299,"Knit or crochet fabric of other materials, nes",Export,17272897,3872810.0,Weight in kilograms,3872810.0,60_knitted_or_crocheted_fabric
Spain,2014,600110,"Long pile"" knit or crochet textile fabric""",Export,4042758,341862.0,Weight in kilograms,341862.0,60_knitted_or_crocheted_fabric
Spain,2014,600121,"Looped pile knit or crochet fabric, of cotton",Export,1543828,102139.0,Weight in kilograms,102139.0,60_knitted_or_crocheted_fabric
Spain,2014,600122,"Looped pile knit or crochet fabric, of manmade fibres",Export,6609544,513086.0,Weight in kilograms,513086.0,60_knitted_or_crocheted_fabric
Spain,2014,600129,"Loop pile knit/crochet fabric, natural yarn not cotto",Export,1076795,73511.0,Weight in kilograms,73511.0,60_knitted_or_crocheted_fabric
Spain,2014,600191,"Pile knit or crochet fabric, of cotton, nes",Export,7790358,425641.0,Weight in kilograms,425641.0,60_knitted_or_crocheted_fabric
Spain,2014,600192,"Pile knit or crochet fabric, of manmade fibres, nes",Export,11579191,811539.0,Weight in kilograms,811539.0,60_knitted_or_crocheted_fabric
Spain,2014,600199,"Pile knit, crochet fabric, natural yarn not cotton ne",Export,1657506,165161.0,Weight in kilograms,165161.0,60_knitted_or_crocheted_fabric
Spain,2014,600210,"Knit or crochet fabric, width <30 cm, >5% elastomer",Export,1783771,311132.0,Weight in kilograms,311132.0,60_knitted_or_crocheted_fabric
Spain,2014,600220,"Knit, crochet textile fabric, of a width < 30 cm, nes",Export,7908229,504738.0,Weight in kilograms,504738.0,60_knitted_or_crocheted_fabric
Spain,2014,600230,"Knit or crochet fabric, width > 30 cm, >5% elastomer",Export,90357986,5269287.0,Weight in kilograms,5269287.0,60_knitted_or_crocheted_fabric
Spain,2014,600242,"Warp knit fabric of cotton, nes",Export,749715,34754.0,Weight in kilograms,34754.0,60_knitted_or_crocheted_fabric
Spain,2014,600243,"Warp knit fabric of manmade fibres, nes",Export,65271273,7721088.0,Weight in kilograms,7721088.0,60_knitted_or_crocheted_fabric
Spain,2014,600249,"Warp knit fabric of other materials, nes",Export,246520,6078.0,Weight in kilograms,6078.0,60_knitted_or_crocheted_fabric
Spain,2014,600291,"Knit, crochet fabric of wool or fine animal hair, nes",Export,9094598,256590.0,Weight in kilograms,256590.0,60_knitted_or_crocheted_fabric
Spain,2014,600292,"Knit or crochet fabric of cotton, nes",Export,27043195,2562135.0,Weight in kilograms,2562135.0,60_knitted_or_crocheted_fabric
Spain,2014,600293,"Knit or crochet fabric of manmade fibres, nes",Export,113129376,11043293.0,Weight in kilograms,11043293.0,60_knitted_or_crocheted_fabric
Spain,2014,600299,"Knit or crochet fabric of other materials, nes",Export,19451153,1108867.0,Weight in kilograms,1108867.0,60_knitted_or_crocheted_fabric
Spain,2016,650100,"Hat-forms, etc of felt, not shaped, no formed brim",Export,5319,745.0,Weight in kilograms,745.0,65_headgear_and_parts_thereof
Spain,2016,650200,"Hat-forms, strip material, unshaped, no formed brim",Export,69763,1162.0,Weight in kilograms,1162.0,65_headgear_and_parts_thereof
Spain,2016,650400,"Hats, plaited or made by assembling strips of materia",Export,8700184,371509.0,Weight in kilograms,371509.0,65_headgear_and_parts_thereof
Spain,2016,650590,"Hats and other headgear, knit or crochet, nes",Export,65958172,2184804.0,Weight in kilograms,2184804.0,65_headgear_and_parts_thereof
Spain,2016,650610,Safety headgear,Export,46888173,1996396.0,No Quantity,,65_headgear_and_parts_thereof
Spain,2016,650691,"Headgear nes, of rubber or plastic",Export,3965984,14998252.0,Weight in kilograms,14998252.0,65_headgear_and_parts_thereof
Spain,2016,650699,"Headgear nes, of other materials",Export,2336614,104906.0,Weight in kilograms,104906.0,65_headgear_and_parts_thereof
Spain,2016,650700,Parts for hats and headgear,Export,484856,27279.0,Weight in kilograms,27279.0,65_headgear_and_parts_thereof
Spain,2015,650100,"Hat-forms, etc of felt, not shaped, no formed brim",Export,19836,444.0,Weight in kilograms,444.0,65_headgear_and_parts_thereof
Spain,2015,650200,"Hat-forms, strip material, unshaped, no formed brim",Export,74394,3090.0,Weight in kilograms,3090.0,65_headgear_and_parts_thereof
Spain,2015,650400,"Hats, plaited or made by assembling strips of materia",Export,6036366,1135990.0,Weight in kilograms,1135990.0,65_headgear_and_parts_thereof
Spain,2015,650590,"Hats and other headgear, knit or crochet, nes",Export,57515311,3280856.0,Weight in kilograms,3280856.0,65_headgear_and_parts_thereof
Spain,2015,650610,Safety headgear,Export,36912035,1702707.0,No Quantity,,65_headgear_and_parts_thereof
Spain,2015,650691,"Headgear nes, of rubber or plastic",Export,1950898,3544329.0,Weight in kilograms,3544329.0,65_headgear_and_parts_thereof
Spain,2015,650699,"Headgear nes, of other materials",Export,2730753,156189.0,Weight in kilograms,156189.0,65_headgear_and_parts_thereof
Spain,2015,650700,Parts for hats and headgear,Export,419811,46866.0,Weight in kilograms,46866.0,65_headgear_and_parts_thereof
Spain,2014,650100,"Hat-forms, etc of felt, not shaped, no formed brim",Export,6045,134.0,Weight in kilograms,134.0,65_headgear_and_parts_thereof
Spain,2014,650200,"Hat-forms, strip material, unshaped, no formed brim",Export,73219,4149.0,Weight in kilograms,4149.0,65_headgear_and_parts_thereof
Spain,2014,650400,"Hats, plaited or made by assembling strips of materia",Export,5301493,200949.0,Weight in kilograms,200949.0,65_headgear_and_parts_thereof
Spain,2014,650590,"Hats and other headgear, knit or crochet, nes",Export,55536461,1590324.0,Weight in kilograms,1590324.0,65_headgear_and_parts_thereof
Spain,2014,650610,Safety headgear,Export,36335318,66837247.0,Number of items,2292721.0,65_headgear_and_parts_thereof
Spain,2014,650691,"Headgear nes, of rubber or plastic",Export,3162266,135661.0,Weight in kilograms,135661.0,65_headgear_and_parts_thereof
Spain,2014,650699,"Headgear nes, of other materials",Export,4107527,65301299.0,Weight in kilograms,65301299.0,65_headgear_and_parts_thereof
Spain,2014,650700,Parts for hats and headgear,Export,336134,53261.0,Weight in kilograms,53261.0,65_headgear_and_parts_thereof
Spain,2016,660110,Garden and similar umbrellas,Export,7961958,1439000.0,Number of items,360918.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2016,660191,"Umbrellas nes, having a telescopic shaft",Export,3678581,334036.0,Number of items,1440328.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2016,660199,"Umbrellas nes, not with telescopic shaft",Export,8543760,1165513.0,Number of items,3434346.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2016,660200,"Walking-sticks, seat-sticks, whips, etc.",Export,4375777,238539.0,Number of items,1294705.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2016,660320,Umbrella frames,Export,1972712,649337.0,Weight in kilograms,649337.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2016,660390,"Parts & trimmings, of umbrella, walking sticks, etc",Export,3536975,700811.0,Weight in kilograms,700811.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2015,660110,Garden and similar umbrellas,Export,8149485,1117770.0,Number of items,113255.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2015,660191,"Umbrellas nes, having a telescopic shaft",Export,3360321,286052.0,Number of items,861471.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2015,660199,"Umbrellas nes, not with telescopic shaft",Export,9238135,1251750.0,No Quantity,,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2015,660200,"Walking-sticks, seat-sticks, whips, etc.",Export,3561419,182836.0,No Quantity,,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2015,660320,Umbrella frames,Export,1696266,604252.0,Weight in kilograms,604252.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2015,660390,"Parts & trimmings, of umbrella, walking sticks, etc",Export,3621047,519594.0,Weight in kilograms,519594.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2014,660110,Garden and similar umbrellas,Export,8643371,1462148.0,Number of items,504997.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2014,660191,"Umbrellas nes, having a telescopic shaft",Export,2870310,199010.0,Number of items,544701.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2014,660199,"Umbrellas nes, not with telescopic shaft",Export,12680069,2023906.0,Number of items,3599373.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2014,660200,"Walking-sticks, seat-sticks, whips, etc.",Export,3454618,190416.0,Number of items,1163207.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2014,660320,Umbrella frames,Export,1733428,561112.0,Weight in kilograms,561112.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2014,660390,"Parts & trimmings, of umbrella, walking sticks, etc",Export,5491217,624580.0,Weight in kilograms,624580.0,66_umbrellas_walking_sticks_seat_sticks_whips_etc
Spain,2016,670100,"Bird skins and feathers, articles therefrom",Export,350561,3105.0,Weight in kilograms,3105.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670210,"Artificial flowers foliage fruit, articles, plastic",Export,1739551,193296.0,Weight in kilograms,193296.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670290,Artificial flowers foliage fruit etc except plastic,Export,2486874,287397.0,Weight in kilograms,287397.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670300,"Worked human hair, wool or animal hair, for wig makin",Export,3597600,141271.0,Weight in kilograms,141271.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670411,Complete wigs of synthetic textile materials,Export,279099,4470.0,Weight in kilograms,4470.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670419,"False beard, eyebrows etc, synthetic textile material",Export,3516808,67177.0,Weight in kilograms,67177.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670420,"Wigs, false beards, eyebrows etc, of human hair",Export,122102,1367.0,Weight in kilograms,1367.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,670490,"Wigs, false beards, eyebrows etc, of other materials",Export,219588,5202.0,Weight in kilograms,5202.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670100,"Bird skins and feathers, articles therefrom",Export,383298,172950.0,Weight in kilograms,172950.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670210,"Artificial flowers foliage fruit, articles, plastic",Export,1660857,173210.0,Weight in kilograms,173210.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670290,Artificial flowers foliage fruit etc except plastic,Export,2233967,235151.0,Weight in kilograms,235151.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670300,"Worked human hair, wool or animal hair, for wig makin",Export,4166606,126608.0,Weight in kilograms,126608.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670411,Complete wigs of synthetic textile materials,Export,705104,16809.0,Weight in kilograms,16809.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670419,"False beard, eyebrows etc, synthetic textile material",Export,3497034,84763.0,Weight in kilograms,84763.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670420,"Wigs, false beards, eyebrows etc, of human hair",Export,111223,1078.0,Weight in kilograms,1078.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2015,670490,"Wigs, false beards, eyebrows etc, of other materials",Export,111145,2344.0,Weight in kilograms,2344.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670100,"Bird skins and feathers, articles therefrom",Export,1237952,73469.0,Weight in kilograms,73469.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670210,"Artificial flowers foliage fruit, articles, plastic",Export,2522096,202368.0,Weight in kilograms,202368.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670290,Artificial flowers foliage fruit etc except plastic,Export,3985280,358722.0,Weight in kilograms,358722.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670300,"Worked human hair, wool or animal hair, for wig makin",Export,5465266,58721.0,Weight in kilograms,58721.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670411,Complete wigs of synthetic textile materials,Export,1051294,14476.0,Weight in kilograms,14476.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670419,"False beard, eyebrows etc, synthetic textile material",Export,4810467,104095.0,Weight in kilograms,104095.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670420,"Wigs, false beards, eyebrows etc, of human hair",Export,630822,6020.0,Weight in kilograms,6020.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2014,670490,"Wigs, false beards, eyebrows etc, of other materials",Export,159505,3154.0,Weight in kilograms,3154.0,67_bird_skin_feathers_artificial_flowers_human_hair
Spain,2016,750210,"Nickel unwrought, not alloyed",Export,2739773,250247.0,Weight in kilograms,250247.0,75_nickel_and_articles_thereof
Spain,2016,750220,"Nickel unwrought, alloyed",Export,677560,313453.0,Weight in kilograms,313453.0,75_nickel_and_articles_thereof
Spain,2016,750300,Nickel waste or scrap,Export,4732024,1398687.0,Weight in kilograms,1398687.0,75_nickel_and_articles_thereof
Spain,2016,750400,Nickel powders and flakes,Export,877173,17672.0,Weight in kilograms,17672.0,75_nickel_and_articles_thereof
Spain,2016,750511,"Bars, rods and profiles, nickel, not alloyed",Export,734,44.0,Weight in kilograms,44.0,75_nickel_and_articles_thereof
Spain,2016,750512,"Bars, rods and profiles, nickel alloy",Export,4355187,150904.0,Weight in kilograms,150904.0,75_nickel_and_articles_thereof
Spain,2016,750521,"Wire, nickel, not alloyed",Export,30630,555.0,Weight in kilograms,555.0,75_nickel_and_articles_thereof
Spain,2016,750522,"Wire, nickel alloy",Export,143706,4059.0,Weight in kilograms,4059.0,75_nickel_and_articles_thereof
Spain,2016,750610,"Plates, sheet, strip and foil, nickel, not alloyed",Export,109020,7400.0,Weight in kilograms,7400.0,75_nickel_and_articles_thereof
Spain,2016,750620,"Plates, sheet, strip and foil, nickel alloy",Export,128049,16446.0,Weight in kilograms,16446.0,75_nickel_and_articles_thereof
Spain,2016,750711,"Tubes and pipe, nickel, not alloyed",Export,20696,2100.0,Weight in kilograms,2100.0,75_nickel_and_articles_thereof
Spain,2016,750712,"Tubes and pipe, nickel alloy",Export,8839997,315286.0,Weight in kilograms,315286.0,75_nickel_and_articles_thereof
Spain,2016,750720,"Fittings, pipe and tube, nickel",Export,8963565,1445052.0,Weight in kilograms,1445052.0,75_nickel_and_articles_thereof
Spain,2016,750800,"Articles of nickel, nes",Export,1194538,87274.0,Weight in kilograms,87274.0,75_nickel_and_articles_thereof
Spain,2015,750110,Nickel mattes,Export,10357,55.0,Weight in kilograms,55.0,75_nickel_and_articles_thereof
Spain,2015,750210,"Nickel unwrought, not alloyed",Export,4558738,342817.0,Weight in kilograms,342817.0,75_nickel_and_articles_thereof
Spain,2015,750220,"Nickel unwrought, alloyed",Export,889665,260853.0,Weight in kilograms,260853.0,75_nickel_and_articles_thereof
